,sample,Variable,First Order Effect
0,complete,X1_X2,0.840102262859398
1,complete,X1_X2,0.8063882952562571
2,complete,X1_X2,0.8024008831446898
3,complete,X1_X2,0.8575747614639382
4,complete,X1_X2,0.808588061483137
5,complete,X1_X2,0.8206211540343661
6,complete,X1_X2,0.7994104903096342
7,complete,X1_X2,0.807009993796381
8,complete,X1_X2,0.8050027112014834
9,complete,X1_X2,0.8221681207087665
10,complete,X1_X2,0.7970733422946498
11,complete,X1_X2,0.8244897044093392
12,complete,X1_X2,0.8053092386556314
13,complete,X1_X2,0.8050500531340554
14,complete,X1_X2,0.8082861850472527
15,complete,X1_X2,0.8021602675755717
16,complete,X1_X2,0.8029790643662402
17,complete,X1_X2,0.8084995958028744
18,complete,X1_X2,0.8415417241437924
19,complete,X1_X2,0.8323293361941454
20,complete,X1_X2,0.8282979813777427
21,complete,X1_X2,0.7966228173070166
22,complete,X1_X2,0.8333303025607923
23,complete,X1_X2,0.8081977919448287
24,complete,X1_X2,0.7871062128883086
25,complete,X1_X2,0.7963339412191581
26,complete,X1_X2,0.811766339232423
27,complete,X1_X2,0.8257967959160484
28,complete,X1_X2,0.825053420786628
29,complete,X1_X2,0.8239621209251007
30,complete,X1_X2,0.8370008504754387
31,complete,X1_X2,0.7963540407210548
32,complete,X1_X2,0.8340992138109481
33,complete,X1_X2,0.7868596290608103
34,complete,X1_X2,0.8499450750687383
35,complete,X1_X2,0.83147775976986
36,complete,X1_X2,0.8285247808083975
37,complete,X1_X2,0.8161331862412398
38,complete,X1_X2,0.8391466882306088
39,complete,X1_X2,0.8045002924487126
40,complete,X1_X2,0.8256455154606639
41,complete,X1_X2,0.8013177369269001
42,complete,X1_X2,0.8056977810519895
43,complete,X1_X2,0.8141040757205045
44,complete,X1_X2,0.8283962058418983
45,complete,X1_X2,0.8166956165593148
46,complete,X1_X2,0.8111615674879902
47,complete,X1_X2,0.7995005508478173
48,complete,X1_X2,0.802960061950548
49,complete,X1_X2,0.8088199020048963
50,complete,X1_X2,0.8249519881981283
51,complete,X1_X2,0.8278629040527282
52,complete,X1_X2,0.8335208999916345
53,complete,X1_X2,0.8218083889168808
54,complete,X1_X2,0.7966934907936349
55,complete,X1_X2,0.8196133518039322
56,complete,X1_X2,0.7882188794313468
57,complete,X1_X2,0.8034099060272161
58,complete,X1_X2,0.8100108618889422
59,complete,X1_X2,0.8238986990219208
60,complete,X1_X2,0.8233787987070219
61,complete,X1_X2,0.798796851221646
62,complete,X1_X2,0.8035023581219265
63,complete,X1_X2,0.8156894303344956
64,complete,X1_X2,0.8240174830757534
65,complete,X1_X2,0.8244976482943484
66,complete,X1_X2,0.830842984354069
67,complete,X1_X2,0.805732006669604
