,sample,Variable,First Order Effect
0,complete,X1_X2,0.847542923015682
1,complete,X1_X2,0.7960814606393789
2,complete,X1_X2,0.8174438145964392
3,complete,X1_X2,0.8103993720572149
4,complete,X1_X2,0.8223757848760683
5,complete,X1_X2,0.8336133738983057
6,complete,X1_X2,0.8115031375763115
7,complete,X1_X2,0.8289023963589164
8,complete,X1_X2,0.8202202136766596
9,complete,X1_X2,0.8233478912180079
10,complete,X1_X2,0.8261677366672548
11,complete,X1_X2,0.7996226123531027
12,complete,X1_X2,0.8056667409981972
13,complete,X1_X2,0.8131570803370054
14,complete,X1_X2,0.8016235099754305
15,complete,X1_X2,0.8300726530077157
16,complete,X1_X2,0.815655707684027
17,complete,X1_X2,0.7848845609756555
18,complete,X1_X2,0.8092527450528139
19,complete,X1_X2,0.8260973819042777
20,complete,X1_X2,0.8202160467425998
21,complete,X1_X2,0.8099398895817344
22,complete,X1_X2,0.8226763855803713
23,complete,X1_X2,0.80322956353794
24,complete,X1_X2,0.831039128570344
25,complete,X1_X2,0.7919056899360191
26,complete,X1_X2,0.7966708069138507
27,complete,X1_X2,0.7984054073527579
28,complete,X1_X2,0.8273892590859621
29,complete,X1_X2,0.8207059981695733
30,complete,X1_X2,0.8067157050173751
31,complete,X1_X2,0.805063932948145
32,complete,X1_X2,0.8287766632358594
33,complete,X1_X2,0.8140374504697705
34,complete,X1_X2,0.8175502171162262
35,complete,X1_X2,0.8037110950950138
36,complete,X1_X2,0.8128448840057392
37,complete,X1_X2,0.8176379618929948
38,complete,X1_X2,0.8145986895461508
39,complete,X1_X2,0.8146217071009377
40,complete,X1_X2,0.8121981350110932
41,complete,X1_X2,0.7787243254461351
42,complete,X1_X2,0.8191765226837362
43,complete,X1_X2,0.7978363227731765
44,complete,X1_X2,0.7881399952735847
45,complete,X1_X2,0.8280896376003635
46,complete,X1_X2,0.8025243941990099
47,complete,X1_X2,0.8065467044910776
48,complete,X1_X2,0.7824613512895172
49,complete,X1_X2,0.8303936792194341
50,complete,X1_X2,0.8000331511813232
51,complete,X1_X2,0.7906323801756932
52,complete,X1_X2,0.856637303474556
53,complete,X1_X2,0.7941865500438877
54,complete,X1_X2,0.7936953358532686
55,complete,X1_X2,0.8318655725180221
56,complete,X1_X2,0.795666651817382
57,complete,X1_X2,0.8138894767452642
