,sample,Variable,First Order Effect
0,complete,X1,0.3448611896907004
1,complete,X1,0.24804587362910752
2,complete,X1,0.4772766021381949
3,complete,X1,0.3989115899551539
4,complete,X1,0.4144112603457918
5,complete,X1,0.37587513838421066
6,complete,X1,0.0813466852262014
7,complete,X1,0.3505477476992672
8,complete,X1,0.2773918301237211
9,complete,X1,0.010456277957247115
10,complete,X1,0.3582738593092018
11,complete,X1,0.2200229596493019
12,complete,X1,0.29249945783817666
13,complete,X1,0.18094494622617638
14,complete,X1,0.32072090257292724
15,complete,X1,0.1330003861666942
16,complete,X1,0.6612427247964865
17,complete,X1,0.417329185104629
18,complete,X1,0.10050154289862451
19,complete,X1,0.229431542093617
20,complete,X1,0.2065126424393926
21,complete,X1,0.15642260193651736
22,complete,X1,0.15452319322946315
23,complete,X1,0.1852095269312787
24,complete,X1,0.15506087834213447
25,complete,X1,0.28860190110155876
26,complete,X1,0.5144582928835788
27,complete,X1,0.33942625347472566
28,complete,X1,0.35770708774923915
29,complete,X1,0.2844004919261076
30,complete,X1,0.4187930713941865
31,complete,X1,0.1210399652433854
32,complete,X1,0.4375777628720406
33,complete,X1,0.2553525508813322
34,complete,X1,0.4479531989967023
35,complete,X1,0.12461678709039568
36,complete,X1,0.2948052225627293
37,complete,X1,0.15000783723162864
38,complete,X1,0.29231968517999785
39,complete,X1,0.3590303328419259
40,complete,X1,0.10347835087765671
41,complete,X1,0.4126837165144725
42,complete,X1,0.3739939679476938
43,complete,X1,0.20164134482586063
44,complete,X1,0.37677134819091446
45,complete,X1,0.36079882349859227
46,complete,X1,0.43507900857068876
47,complete,X1,0.11125472561115415
48,complete,X1,0.3253254965195219
49,complete,X1,0.07415752490586942
50,complete,X1,0.13900132172287658
51,complete,X1,0.2628559140171443
52,complete,X1,0.3192684539065752
53,complete,X1,0.04522805590471873
54,complete,X1,0.48813048611532794
55,complete,X1,0.25216702009121555
56,complete,X1,0.10955669000856016
57,complete,X1,0.22022505849063229
58,complete,X1,0.21871511590763135
59,complete,X1,0.32167267706115044
60,complete,X1,0.2944648278172136
61,complete,X1,0.20428197155203384
62,complete,X1,0.25473975649676367
63,complete,X1,0.280253874695388
64,complete,X1,0.30606131668407766
65,complete,X1,0.4164606067449431
66,complete,X1,0.2147938680477138
67,complete,X1,0.3635840485645876
68,complete,X1,0.3979623796959314
69,complete,X1,0.3467290886168178
70,complete,X1,0.3791335762649986
71,complete,X1,0.4105860803170289
72,complete,X1,0.3475119197775995
73,complete,X1,0.29060238390190546
74,complete,X1,0.38510640254536704
75,complete,X1,0.20601042221047594
76,complete,X1,0.32706563827127016
77,complete,X1,0.40247061115510396
78,complete,X1,0.2686331838486958
79,complete,X1,0.3161364660061101
80,complete,X1,-0.019435371715519886
81,complete,X1,0.4075862235603039
82,complete,X1,0.4766621514500602
83,complete,X1,0.17835791476193716
84,complete,X1,0.21947879752552907
85,complete,X1,0.23223662327415023
86,complete,X1,0.26919899407419584
87,complete,X1,0.3290067258184898
88,complete,X1,0.15072965773085803
89,complete,X1,0.3539936989211605
90,complete,X1,0.37064877064069374
91,complete,X1,0.3549814123837494
92,complete,X1,0.34956458034183946
93,complete,X1,0.15706023761463989
94,complete,X1,0.28617990798655685
95,complete,X1,0.39929561680899056
96,complete,X1,0.37897156965911943
97,complete,X1,0.3310506982022755
98,complete,X1,0.3221422813846149
99,complete,X1,0.15241692505861032
100,cc,X1,0.31628565112646684
101,cc,X1,0.2724577373110742
102,cc,X1,0.1848785306781603
103,cc,X1,0.527786436263408
104,cc,X1,0.15638646072614926
105,cc,X1,0.33344834677189966
106,cc,X1,0.3315948867352001
107,cc,X1,0.4682147845859968
108,cc,X1,0.3879637036927094
109,cc,X1,0.2233204591822844
