,sample,Variable,First Order Effect
0,complete,X1,0.03100200695739242
1,complete,X1,0.9431768734437949
2,complete,X1,0.5964873117606793
3,complete,X1,0.27362309797704837
4,complete,X1,0.8789603248018161
5,complete,X1,0.9713245433991369
6,complete,X1,0.17232382968452356
7,complete,X1,0.5506473465724487
8,complete,X1,-0.05642559843625638
9,complete,X1,0.8300915405085127
10,cc,X1,-0.12958938117670485
11,cc,X1,1.2138050883660063
12,cc,X1,-0.3530740894751088
13,cc,X1,-0.24453348642075637
14,cc,X1,-0.45746664732748266
15,cc,X1,-0.3900996421216241
16,cc,X1,0.1275132139140519
17,cc,X1,-0.24809739068711842
18,cc,X1,0.03339721467696437
19,cc,X1,0.5627471081787287
20,complete,X2,0.9891485190939345
21,complete,X2,0.14774788563569363
22,complete,X2,0.17661127728511294
23,complete,X2,0.3693081203114155
24,complete,X2,0.13607588272106338
25,complete,X2,-0.032607963338206
26,complete,X2,0.033589177221482705
27,complete,X2,0.5443603546219271
28,complete,X2,0.5563792998158462
29,complete,X2,0.40774105411059547
30,cc,X2,1.0464142851668463
31,cc,X2,-0.22975412699223394
32,cc,X2,0.2883251873045777
33,cc,X2,0.37150865340588113
34,cc,X2,0.4280883147626344
35,cc,X2,0.6709619334363167
36,cc,X2,0.4688287798704344
37,cc,X2,1.1289803181845446
38,cc,X2,0.4048908421269684
39,cc,X2,1.2030226986662553
40,complete,X3,-0.09384547764702893
41,complete,X3,-0.1632988600777289
42,complete,X3,-0.05419112640240225
43,complete,X3,0.6449067625870343
44,complete,X3,0.8319312238922568
45,complete,X3,0.24664936856847683
46,complete,X3,-0.037489315363870616
47,complete,X3,-0.26702916856479864
48,complete,X3,0.3579729198958722
49,complete,X3,-0.6170970360638777
50,cc,X3,1.054612887978517
51,cc,X3,0.04083796977981733
52,cc,X3,1.0248465322511189
53,cc,X3,-0.35955378511244884
54,cc,X3,-0.23610096762120358
55,cc,X3,0.40932593362874303
56,cc,X3,-0.6012101943299368
57,cc,X3,-0.3085917140851037
58,cc,X3,-0.4718588588756562
59,cc,X3,-0.031239639944948706
