,sample,Variable,First Order Effect
0,complete,X1,-0.060101709935926
1,complete,X1,-0.07425377345090409
2,complete,X1,0.4417712713009946
3,complete,X1,-0.177062692166498
4,complete,X1,0.7543590160026553
5,complete,X1,0.04640090037964105
6,complete,X1,1.0118729413895808
7,complete,X1,0.1954567108614927
8,complete,X1,0.05837106346600025
9,complete,X1,-0.654169374643977
10,cc,X1,0.0075818108531750476
11,cc,X1,0.17781382473362797
12,cc,X1,0.3230653744376321
13,cc,X1,-0.05624154281412784
14,cc,X1,0.21340646347415093
15,cc,X1,-0.1182594217669428
16,cc,X1,0.02427173610443503
17,cc,X1,-0.10026904181177812
18,cc,X1,0.7484429063268825
19,cc,X1,0.052490192899043955
20,complete,X2,0.3489202251767526
21,complete,X2,-0.007707259471388511
22,complete,X2,0.302840076951222
23,complete,X2,0.4626973739795213
24,complete,X2,0.07448325951335416
25,complete,X2,0.5381151021141628
26,complete,X2,0.8561625208166221
27,complete,X2,0.2376378033118885
28,complete,X2,0.2959305704746561
29,complete,X2,0.2468881788902715
30,cc,X2,1.1446583842025475
31,cc,X2,-0.025868429753291056
32,cc,X2,0.5259112254551143
33,cc,X2,0.7382657632885776
34,cc,X2,-0.06268251247662697
35,cc,X2,0.2961388173534403
36,cc,X2,1.0239180156835637
37,cc,X2,0.20984826603043683
38,cc,X2,0.5718720714776587
39,cc,X2,0.588486482492891
40,complete,X3,0.40071699218766976
41,complete,X3,0.4411688782276494
42,complete,X3,0.909991015290376
43,complete,X3,0.28709537349659625
44,complete,X3,-0.14278949845222816
45,complete,X3,0.5843871716726927
46,complete,X3,0.17194615638333346
47,complete,X3,0.6118885706984507
48,complete,X3,0.31162056771805546
49,complete,X3,0.08112606394312118
50,cc,X3,0.30207638763077926
51,cc,X3,0.3855875296658342
52,cc,X3,0.49259644217143883
53,cc,X3,0.07362111619463026
54,cc,X3,0.06812228650365816
55,cc,X3,0.43542074458190155
56,cc,X3,0.665744193335029
57,cc,X3,-0.7552940701557095
58,cc,X3,0.9795219629698394
59,cc,X3,0.8371945564148108
