,sample,Variable,First Order Effect
0,complete,X1,0.24755834777561975
1,complete,X1,0.48578772810206367
2,complete,X1,0.4598718321450816
3,complete,X1,0.24829407337451362
4,complete,X1,0.18109620986591032
5,complete,X1,0.1879651444309241
6,complete,X1,0.2502360670400078
7,complete,X1,0.38963412892324156
8,complete,X1,0.17468289551847546
9,complete,X1,0.18491867214897778
10,complete,X1,0.23419263046544986
11,complete,X1,0.5321190360794428
12,complete,X1,0.04725024075252443
13,complete,X1,0.17484114023386796
14,complete,X1,0.3751631897051985
15,complete,X1,0.38970845034322726
16,complete,X1,0.366355983589817
17,complete,X1,0.263327396551281
18,complete,X1,0.4498194914570548
19,complete,X1,0.42593621493170025
20,complete,X1,0.21653972266958826
21,complete,X1,0.5088556490482047
22,complete,X1,0.19468005617855275
23,complete,X1,0.2389389490399129
24,complete,X1,0.3691836119071905
25,complete,X1,0.37685351209907963
26,complete,X1,0.1840028846878853
27,complete,X1,0.11652448903088305
28,complete,X1,0.10004553313838765
29,complete,X1,0.3351201327151378
30,complete,X1,0.4273501112089523
31,complete,X1,0.19839011288356057
32,complete,X1,0.25240608716289553
33,complete,X1,0.22949069221114937
34,complete,X1,0.2490944116560456
35,complete,X1,0.15848385597386253
36,complete,X1,0.48041793034837665
37,complete,X1,0.4090792757705852
38,complete,X1,0.16442343101274515
39,complete,X1,0.22905487499409202
40,complete,X1,0.231503055928294
41,complete,X1,0.1472645213819008
42,complete,X1,0.3834737702791519
43,complete,X1,0.28053136387057215
44,complete,X1,0.3470957435650103
45,complete,X1,0.21234353239298825
46,complete,X1,0.3566214092350385
47,complete,X1,0.29637863328556074
48,complete,X1,0.5982299169014879
49,complete,X1,0.40954644570475157
50,complete,X1,0.28381493054427454
51,complete,X1,0.48314913257185305
52,complete,X1,0.2922464189093606
53,complete,X1,0.42526448916141607
54,complete,X1,0.2129088663307051
55,complete,X1,0.36587893884132644
56,complete,X1,0.3566756144467082
57,complete,X1,0.1798785260893799
58,complete,X1,0.2754873253296548
59,complete,X1,-0.01455361005608494
60,complete,X1,0.2701348217176066
61,complete,X1,0.20826849218270926
62,complete,X1,0.3390455903076708
63,complete,X1,0.38145983469616157
64,complete,X1,0.20739446814312407
65,complete,X1,0.28201379100069746
66,complete,X1,0.4519990419285228
67,complete,X1,0.32827015086351935
68,complete,X1,0.597147470287658
69,complete,X1,0.5384369999150745
70,complete,X1,0.40628194845331383
71,complete,X1,0.21592958941756743
72,complete,X1,0.49778781173189107
73,complete,X1,0.1553367880375107
74,complete,X1,0.1562529789185857
75,complete,X1,0.28064138385026616
76,complete,X1,0.06319632136585679
77,complete,X1,0.3285371896105071
78,complete,X1,0.2119406104529382
79,complete,X1,0.2837848870824442
80,complete,X1,0.3365222049966815
81,complete,X1,0.24969983093908413
82,complete,X1,0.2279028836638616
83,complete,X1,0.23712679755931898
84,complete,X1,0.30382789453003317
85,complete,X1,0.4025924985075325
86,complete,X1,0.2414629278330814
87,complete,X1,0.1700148532365241
88,complete,X1,0.24347924799302398
89,complete,X1,0.2860065534352288
90,complete,X1,0.18913648107820163
91,complete,X1,0.30300773888892374
92,complete,X1,0.49796271435150724
93,complete,X1,0.3167467121189135
94,complete,X1,0.4021623437905974
95,complete,X1,0.469928027714792
96,complete,X1,0.22565371320107003
97,complete,X1,0.2677574345448729
98,complete,X1,0.34071698752198615
99,complete,X1,0.21127100346477315
100,cc,X1,-0.006439898381693365
101,cc,X1,0.3844394413185908
102,cc,X1,0.14660041060459583
103,cc,X1,0.25248693679384093
104,cc,X1,0.32250095918397376
105,cc,X1,0.4409793189578638
106,cc,X1,0.33513031759039624
107,cc,X1,0.3893705221747882
108,cc,X1,0.1149062658838376
109,cc,X1,0.2751265537922263
110,cc,X1,0.3716799448011607
111,cc,X1,0.3633032628798957
112,cc,X1,0.40993121772014235
113,cc,X1,0.1614646564924209
114,cc,X1,0.525657075349616
115,cc,X1,0.31206244036026276
116,cc,X1,0.45726484649348886
117,cc,X1,0.3093994431472177
118,cc,X1,0.18105822502388175
119,cc,X1,0.34483126573652556
120,cc,X1,0.17883363786528475
121,cc,X1,0.19536569849676658
122,cc,X1,0.16917590026325452
123,cc,X1,0.47819557006471186
124,cc,X1,0.21443999108960532
125,cc,X1,0.5502288030465506
126,cc,X1,0.23003354498295875
127,cc,X1,0.08926026598031285
128,cc,X1,0.46688911411034095
129,cc,X1,0.2892334067833355
130,cc,X1,0.49311808210109687
131,cc,X1,0.4094637125000123
132,cc,X1,0.3794408046859948
133,cc,X1,0.1502022849952443
134,cc,X1,0.24080979109561593
135,cc,X1,0.4667284841172906
136,cc,X1,0.2769726592713329
137,cc,X1,0.35411926605420957
138,cc,X1,0.34598787439092216
139,cc,X1,0.3672657776518149
140,cc,X1,0.39085349882645926
141,cc,X1,0.22039732079119764
142,cc,X1,0.20567042222201534
143,cc,X1,0.5002294539857438
144,cc,X1,0.4845449689391557
145,cc,X1,0.4490702619573113
146,cc,X1,0.2944180351677481
147,cc,X1,0.08860585782009307
148,cc,X1,0.11391706989265045
149,cc,X1,0.5794963570573856
150,cc,X1,0.16228438252907545
151,cc,X1,0.30511950910578
152,cc,X1,0.12172656733772744
153,cc,X1,0.31442501717387655
154,cc,X1,0.3882829927433076
155,cc,X1,0.21825578476889657
156,cc,X1,0.4076563531058644
157,cc,X1,0.10345404972608847
158,cc,X1,0.4954641992832027
159,cc,X1,0.32834428290764867
160,cc,X1,0.4053545423293041
161,cc,X1,0.42570822485382365
162,cc,X1,0.26100965324155445
163,cc,X1,0.613929057821044
164,cc,X1,0.392961960777667
165,cc,X1,0.0764336096992817
166,cc,X1,0.1567112242938772
167,cc,X1,0.20954153977568507
168,cc,X1,0.1989565105054973
169,cc,X1,0.3115125061613729
170,cc,X1,0.23378736692884447
171,cc,X1,0.36636402601992074
172,cc,X1,0.5216071663214492
173,cc,X1,0.6666324344647097
174,cc,X1,0.4221309739847365
175,cc,X1,0.18804133472485787
176,cc,X1,0.5795932276609281
177,cc,X1,0.2750320369284984
178,cc,X1,0.24930622810897196
179,cc,X1,0.38445392508195136
180,cc,X1,0.34093543256907305
181,cc,X1,0.37062348248321686
182,cc,X1,0.3582217624719161
183,cc,X1,0.3853744868524582
184,cc,X1,0.3987721579136642
185,cc,X1,0.1679022425984568
186,cc,X1,0.3761417760267882
187,cc,X1,0.26888125791276485
188,cc,X1,0.3115150052219706
189,cc,X1,0.19640779139719478
190,cc,X1,0.3357081078110852
191,cc,X1,0.06525725091035023
192,cc,X1,0.2392525806802166
193,cc,X1,0.13566031313537802
194,cc,X1,0.27817373543416557
195,cc,X1,0.41169633757697505
196,cc,X1,0.29961064984996105
197,cc,X1,0.33127257281370504
198,cc,X1,-0.018756078085597275
199,cc,X1,0.37724216842103586
200,complete,X2,0.451716865995913
201,complete,X2,0.5842466600765557
202,complete,X2,0.6087978771320582
203,complete,X2,0.5894719900038077
204,complete,X2,0.567501295635696
205,complete,X2,0.38953235557223115
206,complete,X2,0.5671850933433388
207,complete,X2,0.45434934936821053
208,complete,X2,0.6393526695531313
209,complete,X2,0.505359661981967
210,complete,X2,0.6489966021182676
211,complete,X2,0.4570536382599873
212,complete,X2,0.46720191963119845
213,complete,X2,0.47292373602844123
214,complete,X2,0.49038790594856413
215,complete,X2,0.6628354920910112
216,complete,X2,0.4065426937716356
217,complete,X2,0.6519898965297154
218,complete,X2,0.5438103722677613
219,complete,X2,0.6930502287440041
220,complete,X2,0.4718167021861176
221,complete,X2,0.40425540382028724
222,complete,X2,0.606165465823663
223,complete,X2,0.6672900126324783
224,complete,X2,0.5198496522183347
225,complete,X2,0.4080580751718517
226,complete,X2,0.6401586129967393
227,complete,X2,0.6010640452544961
228,complete,X2,0.5284070186659667
229,complete,X2,0.5886986634899575
230,complete,X2,0.6358182552764101
231,complete,X2,0.4100114228639698
232,complete,X2,0.5015187793810912
233,complete,X2,0.5183832330599354
234,complete,X2,0.6219566070789535
235,complete,X2,0.5703132036069367
236,complete,X2,0.6767033004995846
237,complete,X2,0.4797827381305279
238,complete,X2,0.5955118441907169
239,complete,X2,0.47066131436796765
240,complete,X2,0.5512378164449859
241,complete,X2,0.7579375680690056
242,complete,X2,0.5695710049672115
243,complete,X2,0.5621016901867252
244,complete,X2,0.41531302360464406
245,complete,X2,0.5285983108265451
246,complete,X2,0.43087661154511114
247,complete,X2,0.49470292141013034
248,complete,X2,0.5467722420663551
249,complete,X2,0.46801669876461116
250,complete,X2,0.5406714263003826
251,complete,X2,0.4176560371467115
252,complete,X2,0.49786043504885263
253,complete,X2,0.5240730661616652
254,complete,X2,0.521463505259419
255,complete,X2,0.6440904329413774
256,complete,X2,0.5588020570315251
257,complete,X2,0.39865194684968663
258,complete,X2,0.3212584919707792
259,complete,X2,0.38231089322779993
260,complete,X2,0.5470381077952856
261,complete,X2,0.2960735713088217
262,complete,X2,0.6954304297478693
263,complete,X2,0.5609297690397176
264,complete,X2,0.49364599950333676
265,complete,X2,0.6375648213727477
266,complete,X2,0.4382885231548015
267,complete,X2,0.54351512596778
268,complete,X2,0.5931274523839896
269,complete,X2,0.4703320234350248
270,complete,X2,0.5471406502573614
271,complete,X2,0.3370208467255069
272,complete,X2,0.5493440308237718
273,complete,X2,0.4890489774632861
274,complete,X2,0.5510831117065762
275,complete,X2,0.5722428375974614
276,complete,X2,0.48415399541314635
277,complete,X2,0.6648454968565629
278,complete,X2,0.48893406660072053
279,complete,X2,0.5485264819298995
280,complete,X2,0.29842273172083383
281,complete,X2,0.3868561630485392
282,complete,X2,0.41303854037826865
283,complete,X2,0.4529777828737971
284,complete,X2,0.5293113917523369
285,complete,X2,0.45127957256797596
286,complete,X2,0.5163899271673754
287,complete,X2,0.6472345625100613
288,complete,X2,0.41350710732817103
289,complete,X2,0.47205392255217066
290,complete,X2,0.6530054102922801
291,complete,X2,0.4177693607684329
292,complete,X2,0.4024312719951153
293,complete,X2,0.42461397816398155
294,complete,X2,0.5081243235309221
295,complete,X2,0.3801875783331883
296,complete,X2,0.4665589305553485
297,complete,X2,0.4262498210830846
298,complete,X2,0.3848887335428973
299,complete,X2,0.46995217978976106
300,cc,X2,0.4480096760923691
301,cc,X2,0.25419605564177766
302,cc,X2,0.518733634839897
