,sample,Variable,First Order Effect
0,complete,X1,0.31588000861409915
1,complete,X1,0.10937589564855778
2,complete,X1,0.2594106469725105
3,complete,X1,0.3578482604787613
4,complete,X1,0.4494430073748342
5,complete,X1,0.5063853388316826
6,complete,X1,0.1940256135306886
7,complete,X1,0.29061095336739684
8,complete,X1,0.2964721060178419
9,complete,X1,0.14416395233953253
10,complete,X1,0.32321236525509445
11,complete,X1,0.3618092411089861
12,complete,X1,0.3332565613707815
13,complete,X1,0.19635393094511838
14,complete,X1,0.3504666761490743
15,complete,X1,0.21545478587039543
16,complete,X1,0.3833145969466838
17,complete,X1,0.3725967590216865
18,complete,X1,0.29799437303202025
19,complete,X1,0.4081639249720382
20,complete,X1,0.6170549087806352
21,complete,X1,0.30197786693635464
22,complete,X1,0.2705699114249117
23,complete,X1,0.26259221621203743
24,complete,X1,0.21297145943988097
25,complete,X1,0.24519245112656549
26,complete,X1,0.22507092072704366
27,complete,X1,0.33474632361760576
28,complete,X1,0.4493253708112986
29,complete,X1,0.1950880665398758
30,complete,X1,0.2823074059096194
31,complete,X1,0.19759590228710805
32,complete,X1,0.35596633225060637
33,complete,X1,0.38886228447343757
34,complete,X1,0.2760621602256659
35,complete,X1,0.4522997564319178
36,complete,X1,0.2571831324691613
37,complete,X1,0.59499225011451
38,complete,X1,0.2896296709975924
39,complete,X1,0.17517925606746035
40,complete,X1,0.2562886519386216
41,complete,X1,0.12900179088656707
42,complete,X1,0.3830197489266697
43,complete,X1,0.3770771438664365
44,complete,X1,0.1410982960833778
45,complete,X1,0.22274124676894538
46,complete,X1,0.13771367087234682
47,complete,X1,0.32776970622118445
48,complete,X1,0.437190195055986
49,complete,X1,0.39322960920837263
50,complete,X1,0.2391877681255636
51,complete,X1,0.28392118388238546
52,complete,X1,0.12298731109670306
53,complete,X1,0.5085633988354913
54,complete,X1,0.2989909298647588
55,complete,X1,0.4997470724418713
56,complete,X1,0.2748982868181806
57,complete,X1,0.18034953484487248
58,complete,X1,0.37107320910917935
59,complete,X1,0.23990913018921042
60,complete,X1,0.3425941494675025
61,complete,X1,0.22795115403902633
62,complete,X1,0.2753001378422954
63,complete,X1,0.42803015886955303
64,complete,X1,0.2703879251448022
65,complete,X1,0.3009578047488888
66,complete,X1,0.2793061577726406
67,complete,X1,0.2402520633136686
68,complete,X1,0.49323084878856926
69,complete,X1,0.17410906506763363
70,complete,X1,0.3174002659887494
71,complete,X1,0.22284374542003757
72,complete,X1,0.32943289023414035
73,complete,X1,0.5390547404707892
74,complete,X1,0.24127686014619287
75,complete,X1,0.17082353121802765
76,complete,X1,0.18703722403772904
77,complete,X1,0.20553100693831167
78,complete,X1,0.2900521006977798
79,complete,X1,0.37479618731228714
80,complete,X1,0.589161244348092
81,complete,X1,0.3453215818804295
82,complete,X1,0.32774317884314924
83,complete,X1,0.35849883353527623
84,complete,X1,0.20517699299104503
85,complete,X1,0.17116818679915147
86,complete,X1,0.29805295977662616
87,complete,X1,0.3411461523588825
88,complete,X1,0.5807977454094572
89,complete,X1,0.32885590700684103
90,complete,X1,0.16216904866989063
91,complete,X1,0.4117752314485537
92,complete,X1,0.434150185982425
93,complete,X1,0.3122749875521985
94,complete,X1,0.31108597880135497
95,complete,X1,0.23839305757196308
96,complete,X1,0.22913640361971654
97,complete,X1,0.27185728827457795
98,complete,X1,0.33002890479610986
99,complete,X1,0.3129504582061896
100,cc,X1,0.18226484243934454
101,cc,X1,0.4466864116010478
102,cc,X1,0.1872197708598421
103,cc,X1,0.34017443037798223
104,cc,X1,0.05983809288920435
105,cc,X1,0.5378121222561393
106,cc,X1,0.305741834571901
107,cc,X1,0.10580183399465445
108,cc,X1,0.20884362685958885
109,cc,X1,0.10680569000477635
110,cc,X1,0.33011919140449525
111,cc,X1,-0.03406879311871879
112,cc,X1,0.2959620244335883
113,cc,X1,0.06028886569400422
114,cc,X1,0.15989699351864167
