,sample,Variable,First Order Effect
0,complete,X1,0.24562217950929469
1,complete,X1,0.2634515702030937
2,complete,X1,0.2428517082380592
3,complete,X1,0.2713536156951539
4,complete,X1,0.40975266587100984
5,complete,X1,0.2548815491416087
6,complete,X1,0.10493611990670834
7,complete,X1,0.22694886749342444
8,complete,X1,0.4362626092863619
9,complete,X1,0.15921668288450616
10,complete,X1,0.240895961671368
11,complete,X1,0.3266333909444288
12,complete,X1,0.1626913328374988
13,complete,X1,0.3150133031276308
14,complete,X1,0.10009262607557992
15,complete,X1,0.228826534805746
16,complete,X1,0.22518955090407153
17,complete,X1,0.45085297647439065
18,complete,X1,0.2820970593887671
19,complete,X1,0.23920561330090737
20,complete,X1,0.052028102881351
21,complete,X1,0.40951431899706875
22,complete,X1,0.3589140061187688
23,complete,X1,0.15369870326386686
24,complete,X1,0.06469821808671442
25,complete,X1,0.36937806325961403
26,complete,X1,0.0698407404068558
27,complete,X1,0.39067904376905455
28,complete,X1,0.38689382913444786
29,complete,X1,0.22081588485337653
30,complete,X1,0.18094979760499494
31,complete,X1,0.22749352381221394
32,complete,X1,0.35667733800793044
33,complete,X1,0.48430458022893424
34,complete,X1,0.2928800210690104
35,complete,X1,0.4294927495784171
36,complete,X1,0.2927696220894263
37,complete,X1,0.10438595414873016
38,complete,X1,0.48559972996275563
39,complete,X1,0.16728005195552265
40,complete,X1,0.1872553729758689
41,complete,X1,0.3625684899960014
42,complete,X1,0.42050654201945675
43,complete,X1,0.42905609667519634
44,complete,X1,0.2702925115518058
45,complete,X1,0.3049149862683841
46,complete,X1,0.31543651380313426
47,complete,X1,0.20334966284629755
48,complete,X1,0.47928235236301503
49,complete,X1,0.24071146736033444
50,complete,X1,0.373954215681667
51,complete,X1,0.3977376317794454
52,complete,X1,0.3886695978820143
53,complete,X1,0.12202299212452446
54,complete,X1,0.39711822349691145
55,complete,X1,0.3131293633478874
56,complete,X1,0.3674418919040295
57,complete,X1,0.21471964835919727
58,complete,X1,0.20642631685940957
59,complete,X1,0.3359606175815143
60,complete,X1,0.21141144770190826
61,complete,X1,0.19583903531312633
62,complete,X1,0.21488959510992955
63,complete,X1,0.17747001932018386
64,complete,X1,0.39572518170626925
65,complete,X1,0.4720966242587365
66,complete,X1,0.2969908159157642
67,complete,X1,0.3765842721857335
68,complete,X1,0.44303741440909256
69,complete,X1,0.2541508360491479
70,complete,X1,0.4339435191233996
71,complete,X1,0.2978934870401045
72,complete,X1,0.17839856266701207
73,complete,X1,0.16443227981386413
74,complete,X1,0.22672220158922546
75,complete,X1,0.285550649202865
76,complete,X1,0.363923098992746
77,complete,X1,0.2200900864256871
78,complete,X1,0.13467336352896436
79,complete,X1,0.20696237471738457
80,complete,X1,0.2838323803637595
81,complete,X1,0.4045244807083892
82,complete,X1,0.38163542743696693
83,complete,X1,0.12942466125056895
84,complete,X1,0.6489453914036163
85,complete,X1,0.3048644508571613
86,complete,X1,0.5170372818211223
