,sample,Variable,First Order Effect
0,cc,X1,0.30174096049437177
1,cc,X1,0.22288926691217723
2,cc,X1,0.30096733355382654
3,cc,X1,0.3401747314272336
4,cc,X1,0.3088523458479473
5,cc,X1,0.43123797947830894
6,cc,X1,0.2201316833027089
7,cc,X1,0.17029234593471165
8,cc,X1,0.2579419872852904
9,cc,X1,0.31632217439582366
10,cc,X1,0.21124536066311725
11,cc,X1,0.27492013459379083
12,cc,X1,0.1555527829503277
13,cc,X1,0.363338073285317
14,cc,X1,0.27791144648250243
15,cc,X1,0.27357730230379573
16,cc,X1,0.34078562435926746
17,cc,X1,0.3298859187159271
18,cc,X1,0.33532764364263146
19,cc,X1,0.32771164974245764
20,cc,X1,0.289286653373109
21,cc,X1,0.2692703357519885
22,cc,X1,0.24982323369148013
23,cc,X1,0.22932622656316998
24,cc,X1,0.2365584089112652
25,cc,X1,0.34917225669875607
26,cc,X1,0.30067863613745466
27,cc,X1,0.3717558099333367
28,cc,X1,0.20609321788217763
29,cc,X1,0.19006998412723608
30,cc,X1,0.3258816421522829
31,cc,X1,0.20704017775309017
32,cc,X1,0.3101638373053393
33,cc,X1,0.4399221455487382
34,cc,X1,0.2994254986546687
35,cc,X1,0.3099177530936106
36,cc,X1,0.3348566286356233
37,cc,X1,0.27997183749350457
38,cc,X1,0.43977152811683184
39,cc,X1,0.21750464453962245
40,cc,X1,0.2688818050330771
41,cc,X1,0.3520353700742321
42,cc,X1,0.36525261977947215
43,cc,X1,0.2124990155876287
44,cc,X1,0.33986915361276865
45,cc,X1,0.26699338104297893
46,cc,X1,0.3330961486305963
47,cc,X1,0.31658496009349313
48,cc,X1,0.3256363615368918
49,cc,X1,0.24021324861988275
50,cc,X1,0.2579682217204839
51,cc,X1,0.29008289434605783
52,cc,X1,0.2892227543626067
53,cc,X1,0.26111833033673393
54,cc,X1,0.3520615583465941
55,cc,X1,0.251180556187927
56,cc,X1,0.26745764941954114
57,cc,X1,0.23302328884327442
58,cc,X1,0.25079225474549843
59,cc,X1,0.28952048015010606
60,cc,X1,0.24703752035821547
61,cc,X1,0.21983241803909087
62,cc,X1,0.31075167076133453
63,cc,X1,0.2306730127276939
64,cc,X1,0.29166667680521263
65,cc,X1,0.24968808481391372
66,cc,X1,0.29426431217822746
67,cc,X1,0.2763328768125089
68,cc,X1,0.3147779938919724
69,cc,X1,0.2094348936326124
70,cc,X1,0.3497379397659418
71,cc,X1,0.23925182722513863
72,cc,X1,0.21917060535908656
73,cc,X1,0.3378748422246563
