,sample,Variable,First Order Effect
0,complete,X1,0.32228712051229647
1,complete,X1,0.28252041970376474
2,complete,X1,0.5785338783608043
3,complete,X1,0.19410902839321548
4,complete,X1,0.21084272910487076
5,complete,X1,0.3114845097429077
6,complete,X1,0.137065588285515
7,complete,X1,0.24444426867524166
8,complete,X1,0.0888729745284076
9,complete,X1,0.11583652414843341
10,complete,X1,0.38580404545731384
11,complete,X1,0.15839113911033964
12,complete,X1,0.2836495733492266
13,complete,X1,0.1641549428111464
14,complete,X1,0.4003736153321468
15,complete,X1,0.15256437132154324
16,complete,X1,0.15201425525453563
17,complete,X1,0.3246256562336221
18,complete,X1,0.3250018640867411
19,complete,X1,0.2578788815209217
20,complete,X1,0.3167328165743617
21,complete,X1,0.2663008277101695
22,complete,X1,0.23523825771445947
23,complete,X1,0.18754023594841698
24,complete,X1,0.10175610915991844
25,complete,X1,0.256560404431614
26,complete,X1,0.08817402662333039
27,complete,X1,0.3234507189686598
28,complete,X1,0.36275003375826437
29,complete,X1,0.24035157871782312
30,complete,X1,0.5396000870431275
31,complete,X1,0.39177484278428937
32,complete,X1,0.38728200337378405
33,complete,X1,0.059193149265057775
34,complete,X1,0.47383665539495234
35,complete,X1,0.26333634116848864
36,complete,X1,0.15529071916459786
37,complete,X1,0.3339841778507373
38,complete,X1,0.4179813684033108
39,complete,X1,0.2204159580726224
40,complete,X1,0.19939743605905644
41,complete,X1,0.133872171877397
42,complete,X1,0.30072623520721853
43,complete,X1,0.2807996579998101
44,complete,X1,0.13831933974706248
45,complete,X1,0.28766936156594686
46,complete,X1,0.2560923274238123
47,complete,X1,0.10592082127869003
48,complete,X1,0.3126849563392042
49,complete,X1,0.2122496182275845
50,complete,X1,0.41621005121715926
51,complete,X1,0.28367052853365177
52,complete,X1,0.17014858227931004
53,complete,X1,0.16005250705225757
54,complete,X1,0.4656551102717064
55,complete,X1,0.24555706856833243
56,complete,X1,0.18062981374134038
57,complete,X1,0.1381539912217679
58,complete,X1,0.26214812724395975
59,complete,X1,0.2608411682625986
60,complete,X1,0.4434424094066617
61,complete,X1,0.2969348187131266
62,complete,X1,0.2612892260543961
63,complete,X1,0.38216599048970895
64,complete,X1,0.26654003408104526
65,complete,X1,0.47763007608164926
66,complete,X1,0.11670264274106137
67,complete,X1,0.32471675018352936
68,complete,X1,0.3447370121006897
69,complete,X1,0.31635685802322144
70,complete,X1,0.2576393562306267
71,complete,X1,0.25026167827048246
72,complete,X1,0.29113546179969574
73,complete,X1,0.2939394184231642
74,complete,X1,0.2889865421020022
75,complete,X1,0.20393334530806778
76,complete,X1,0.25922134887067394
77,complete,X1,0.2269339673728337
78,complete,X1,0.29431931173764403
79,complete,X1,0.40023891039406967
80,complete,X1,0.3078609739313749
81,complete,X1,0.291536743281449
82,complete,X1,0.13198345419749738
83,complete,X1,0.25995447494289325
84,complete,X1,0.4291325828374087
85,complete,X1,0.2576666141763419
86,complete,X1,0.24321515613811573
87,complete,X1,0.14893659564013484
88,complete,X1,0.3556810181642672
89,complete,X1,0.5038708258755482
90,complete,X1,0.35943132167258846
91,complete,X1,0.12599740978886326
92,complete,X1,0.3393152604234093
93,complete,X1,0.1894701623331302
94,complete,X1,0.30714020876525433
95,complete,X1,0.11668065409048443
96,complete,X1,0.3072571685759518
97,complete,X1,0.18453767841597407
98,complete,X1,0.29942171319487426
99,complete,X1,0.1744450438814528
100,cc,X1,0.30860136729747467
101,cc,X1,0.3240409961147582
102,cc,X1,0.272801903399723
103,cc,X1,0.17306759330990992
104,cc,X1,0.25013847236934406
105,cc,X1,0.2342805059947552
106,cc,X1,0.14907530785658457
107,cc,X1,0.21965764237325958
108,cc,X1,0.17923510234216772
109,cc,X1,0.3474732101372271
110,cc,X1,0.37267735711947086
111,cc,X1,0.47405928005255976
112,cc,X1,0.20142781683455813
113,cc,X1,0.07350685386314296
114,cc,X1,0.21320452029625467
115,cc,X1,0.4435447876594759
116,cc,X1,0.28952430822182135
117,cc,X1,0.38915965245017237
118,cc,X1,0.18717528521196553
119,cc,X1,0.17219165396088618
120,cc,X1,0.21851819297600134
