,sample,Variable,First Order Effect
0,complete,X1,0.46176535470149827
1,complete,X1,-0.10350182212383209
2,complete,X1,-0.13882403310155098
3,complete,X1,0.48759915936740916
4,complete,X1,0.06477491888835962
5,cc,X1,0.30597205160549507
6,cc,X1,-0.7527925671256951
7,cc,X1,0.023951828398785378
8,cc,X1,0.17326795820836496
9,cc,X1,-0.6171671400706961
10,complete,X2,0.9048722835866395
11,complete,X2,-1.0128059190364439e-16
12,complete,X2,0.4163384055963859
13,complete,X2,0.8033337453089354
14,complete,X2,1.0887862456505935
15,cc,X2,0.7507689434923864
16,cc,X2,0.4099039123118997
17,cc,X2,0.7821542783422136
18,cc,X2,-0.7752597888430014
19,cc,X2,-0.043960456067968195
20,complete,X3,0.23003954206090246
21,complete,X3,0.8292874443030686
22,complete,X3,0.5759393845791074
23,complete,X3,-0.08324213313009203
24,complete,X3,0.4618634600589008
25,cc,X3,0.23833825089441382
26,cc,X3,1.1183963336126792
27,cc,X3,-0.19910615306155835
28,cc,X3,0.18416967350301167
29,cc,X3,0.1373316274742401
